date,active_advisory_records,active_closure_records,active_posting_records,active_rain_advisory_records,active_bacteria_related_records,active_tijuana_river_related_records,active_sewage_infrastructure_records,active_sewage_related_records,active_enterococcus_records,active_fecal_coliform_records,active_total_coliform_records,active_ecoli_records,daily_severity_score,max_severity_score,unique_beaches_impacted,unique_stations_impacted,new_advisory_records,new_closure_records,new_posting_records,new_rain_advisory_records,new_bacteria_related_records,new_tijuana_river_related_records,new_sewage_related_records,active_records_comparison_beaches,active_records_other_san_diego_beaches,active_records_south_bay_tijuana_river_impact,closure_records_comparison_beaches,closure_records_other_san_diego_beaches,closure_records_south_bay_tijuana_river_impact,severity_score_comparison_beaches,severity_score_other_san_diego_beaches,severity_score_south_bay_tijuana_river_impact,unique_beaches_comparison_beaches,unique_beaches_other_san_diego_beaches,unique_beaches_south_bay_tijuana_river_impact,any_active_advisory,any_active_closure,any_bacteria_related_activity,any_tijuana_river_related_activity,any_sewage_related_activity
2024-04-10,22,6,16,0,19,6,0,6,19,0,0,0,28,2,18,22,1,0,1,0,1,0,0,9,6,7,0,0,6,9,6,13,7,6,6,True,True,True,True,True
2024-04-11,19,4,15,0,18,4,0,4,18,0,0,0,23,2,16,19,1,0,1,0,1,0,0,8,6,5,0,0,4,8,6,9,6,6,5,True,True,True,True,True
2024-04-12,17,4,13,0,16,4,0,4,16,0,0,0,21,2,15,17,0,0,0,0,0,0,0,7,5,5,0,0,4,7,5,9,6,5,5,True,True,True,True,True
2024-04-13,17,4,13,0,16,4,0,4,16,0,0,0,21,2,15,17,0,0,0,0,0,0,0,7,5,5,0,0,4,7,5,9,6,5,5,True,True,True,True,True
2024-04-14,19,6,13,0,16,6,0,6,16,0,0,0,25,2,16,19,2,2,0,0,0,2,2,7,5,7,0,0,6,7,5,13,6,5,6,True,True,True,True,True
2024-04-15,20,6,14,0,17,6,0,6,17,0,0,0,26,2,17,20,1,0,1,0,1,0,0,7,6,7,0,0,6,7,6,13,6,6,6,True,True,True,True,True
2024-04-16,20,6,14,0,17,6,0,6,17,0,0,0,26,2,17,20,0,0,0,0,0,0,0,7,6,7,0,0,6,7,6,13,6,6,6,True,True,True,True,True
2024-04-17,18,6,12,0,15,6,0,6,15,0,0,0,24,2,15,18,0,0,0,0,0,0,0,7,4,7,0,0,6,7,4,13,6,4,6,True,True,True,True,True
2024-04-18,18,6,12,0,15,6,0,6,15,0,0,0,24,2,15,18,0,0,0,0,0,0,0,7,4,7,0,0,6,7,4,13,6,4,6,True,True,True,True,True
2024-04-19,18,6,12,0,15,6,0,6,15,0,0,0,24,2,15,18,0,0,0,0,0,0,0,7,4,7,0,0,6,7,4,13,6,4,6,True,True,True,True,True
2024-04-20,12,6,6,0,9,6,0,6,9,0,0,0,18,2,10,12,0,0,0,0,0,0,0,3,2,7,0,0,6,3,2,13,3,2,6,True,True,True,True,True
2024-04-21,12,6,6,0,9,6,0,6,9,0,0,0,18,2,10,12,0,0,0,0,0,0,0,3,2,7,0,0,6,3,2,13,3,2,6,True,True,True,True,True
2024-04-22,12,6,6,0,9,6,0,6,9,0,0,0,18,2,10,12,0,0,0,0,0,0,0,3,2,7,0,0,6,3,2,13,3,2,6,True,True,True,True,True
2024-04-23,13,6,7,0,10,6,0,6,10,0,0,0,19,2,11,13,1,0,1,0,1,0,0,4,2,7,0,0,6,4,2,13,4,2,6,True,True,True,True,True
2024-04-24,12,4,8,0,11,4,0,4,11,0,0,0,16,2,11,12,1,0,1,0,1,0,0,5,2,5,0,0,4,5,2,9,5,2,5,True,True,True,True,True
2024-04-25,18,7,11,0,17,4,0,4,17,0,0,0,25,2,13,18,7,4,3,0,7,1,1,8,5,5,0,3,4,8,8,9,6,3,5,True,True,True,True,True
2024-04-26,19,7,12,0,18,4,0,4,18,0,0,0,26,2,14,19,3,0,3,0,3,0,0,9,5,5,0,3,4,9,8,9,6,3,5,True,True,True,True,True
2024-04-27,17,7,10,0,16,4,0,4,16,0,0,0,24,2,13,17,1,0,1,0,1,0,0,6,5,6,0,3,4,6,8,10,5,3,5,True,True,True,True,True
2024-04-28,14,4,10,0,13,4,0,4,13,0,0,0,18,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,4,6,2,10,5,2,5,True,True,True,True,True
2024-04-29,13,3,10,0,12,3,0,3,12,0,0,0,16,2,11,13,2,0,2,0,2,0,0,6,3,4,0,0,3,6,3,7,5,3,4,True,True,True,True,True
2024-04-30,16,3,13,0,15,3,0,3,15,0,0,0,19,2,13,16,3,0,3,0,3,0,0,6,6,4,0,0,3,6,6,7,5,5,4,True,True,True,True,True
2024-05-01,14,3,11,0,13,3,0,3,13,0,0,0,17,2,13,14,0,0,0,0,0,0,0,5,6,3,0,0,3,5,6,6,5,5,3,True,True,True,True,True
2024-05-02,15,4,11,0,14,4,0,4,14,0,0,0,19,2,13,15,3,1,2,0,3,1,1,7,4,4,0,0,4,7,4,8,6,3,4,True,True,True,True,True
2024-05-03,18,4,14,0,17,4,0,4,17,0,0,0,22,2,15,18,3,0,3,0,3,0,0,9,4,5,0,0,4,9,4,9,7,3,5,True,True,True,True,True
2024-05-04,15,4,11,0,14,4,0,4,14,0,0,0,19,2,12,15,0,0,0,0,0,0,0,6,4,5,0,0,4,6,4,9,4,3,5,True,True,True,True,True
2024-05-05,15,4,11,0,14,4,0,4,14,0,0,0,19,2,12,15,0,0,0,0,0,0,0,6,4,5,0,0,4,6,4,9,4,3,5,True,True,True,True,True
2024-05-06,13,4,9,0,12,4,0,4,12,0,0,0,17,2,10,12,1,0,1,0,1,0,0,4,4,5,0,0,4,4,4,9,3,3,4,True,True,True,True,True
2024-05-07,12,3,9,0,12,3,0,3,12,0,0,0,15,2,10,12,1,1,0,0,1,1,1,4,4,4,0,0,3,4,4,7,3,3,4,True,True,True,True,True
2024-05-08,18,4,14,0,18,4,0,4,18,0,0,0,22,2,16,18,8,1,7,0,8,1,1,9,5,4,0,0,4,9,5,8,8,4,4,True,True,True,True,True
2024-05-09,18,4,14,0,18,4,0,4,18,0,0,0,22,2,16,18,0,0,0,0,0,0,0,9,5,4,0,0,4,9,5,8,8,4,4,True,True,True,True,True
2024-05-10,18,6,12,0,16,6,0,6,16,0,0,0,24,2,16,18,2,2,0,0,0,2,2,8,4,6,0,0,6,8,4,12,7,4,5,True,True,True,True,True
2024-05-11,15,6,9,0,13,6,0,6,13,0,0,0,21,2,13,15,0,0,0,0,0,0,0,7,2,6,0,0,6,7,2,12,6,2,5,True,True,True,True,True
2024-05-12,15,6,9,0,13,6,0,6,13,0,0,0,21,2,13,15,0,0,0,0,0,0,0,7,2,6,0,0,6,7,2,12,6,2,5,True,True,True,True,True
2024-05-13,14,6,8,0,12,6,0,6,12,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-14,12,3,9,0,12,3,0,3,12,0,0,0,15,2,10,12,1,0,1,0,1,0,0,6,3,3,0,0,3,6,3,6,5,2,3,True,True,True,True,True
2024-05-15,14,3,11,0,14,3,0,3,14,0,0,0,17,2,12,14,2,0,2,0,2,0,0,8,3,3,0,0,3,8,3,6,7,2,3,True,True,True,True,True
2024-05-16,16,3,13,0,16,3,0,3,16,0,0,0,19,2,13,16,2,0,2,0,2,0,0,8,5,3,0,0,3,8,5,6,7,3,3,True,True,True,True,True
2024-05-17,15,3,12,0,15,3,0,3,15,0,0,0,18,2,12,15,2,0,2,0,2,0,0,7,5,3,0,0,3,7,5,6,5,4,3,True,True,True,True,True
2024-05-18,13,3,10,0,13,3,0,3,13,0,0,0,16,2,11,13,0,0,0,0,0,0,0,7,3,3,0,0,3,7,3,6,5,3,3,True,True,True,True,True
2024-05-19,11,3,8,0,11,3,0,3,11,0,0,0,14,2,10,11,0,0,0,0,0,0,0,6,2,3,0,0,3,6,2,6,5,2,3,True,True,True,True,True
2024-05-20,12,4,8,0,12,4,0,4,12,0,0,0,16,2,11,12,1,1,0,0,1,1,1,6,2,4,0,0,4,6,2,8,5,2,4,True,True,True,True,True
2024-05-21,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,2,2,0,0,2,2,2,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-22,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-23,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-24,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-25,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-26,14,6,8,0,14,6,0,6,14,0,0,0,20,2,12,14,0,0,0,0,0,0,0,6,2,6,0,0,6,6,2,12,5,2,5,True,True,True,True,True
2024-05-27,14,5,9,0,14,5,0,5,14,0,0,0,19,2,12,14,1,0,1,0,1,0,0,6,2,6,0,0,5,6,2,11,5,2,5,True,True,True,True,True
2024-05-28,16,6,10,0,16,6,0,6,16,0,0,0,22,2,12,15,2,1,1,0,2,1,1,6,3,7,0,0,6,6,3,13,5,2,5,True,True,True,True,True
2024-05-29,16,6,10,0,16,6,0,6,16,0,0,0,22,2,12,16,1,0,1,0,1,0,0,6,4,6,0,0,6,6,4,12,5,2,5,True,True,True,True,True
2024-05-30,16,6,10,0,16,6,0,6,16,0,0,0,22,2,13,16,1,0,1,0,1,0,0,7,3,6,0,0,6,7,3,12,6,2,5,True,True,True,True,True
2024-05-31,13,4,9,0,13,4,0,4,13,0,0,0,17,2,12,13,0,0,0,0,0,0,0,7,2,4,0,0,4,7,2,8,6,2,4,True,True,True,True,True
2024-06-01,13,4,9,0,13,4,0,4,13,0,0,0,17,2,12,13,1,0,1,0,1,0,0,7,1,5,0,0,4,7,1,9,6,1,5,True,True,True,True,True
2024-06-02,14,4,10,0,14,4,0,4,14,0,0,0,18,2,12,14,1,0,1,0,1,0,0,7,1,6,0,0,4,7,1,10,6,1,5,True,True,True,True,True
2024-06-03,11,4,7,0,11,4,0,4,11,0,0,0,15,2,10,11,0,0,0,0,0,0,0,4,1,6,0,0,4,4,1,10,4,1,5,True,True,True,True,True
2024-06-04,13,6,7,0,13,6,0,6,13,0,0,0,19,2,10,11,2,2,0,0,2,2,2,4,1,8,0,0,6,4,1,14,4,1,5,True,True,True,True,True
2024-06-05,12,6,6,0,12,6,0,6,12,0,0,0,18,2,11,12,1,0,1,0,1,0,0,5,1,6,0,0,6,5,1,12,5,1,5,True,True,True,True,True
2024-06-06,15,6,9,0,15,6,0,6,15,0,0,0,21,2,13,15,3,0,3,0,3,0,0,6,3,6,0,0,6,6,3,12,6,2,5,True,True,True,True,True
2024-06-07,15,6,9,0,15,6,0,6,15,0,0,0,21,2,13,15,1,0,1,0,1,0,0,5,4,6,0,0,6,5,4,12,5,3,5,True,True,True,True,True
2024-06-08,13,6,7,0,13,6,0,6,13,0,0,0,19,2,12,13,0,0,0,0,0,0,0,4,3,6,0,0,6,4,3,12,4,3,5,True,True,True,True,True
2024-06-09,12,6,6,0,12,6,0,6,12,0,0,0,18,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,2,12,4,2,5,True,True,True,True,True
2024-06-10,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,6,1,1,12,1,1,5,True,True,True,True,True
2024-06-11,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,6,1,1,12,1,1,5,True,True,True,True,True
2024-06-12,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,6,1,1,12,1,1,5,True,True,True,True,True
2024-06-13,11,6,5,0,11,6,0,6,11,0,0,0,17,2,10,11,3,0,3,0,3,0,0,4,1,6,0,0,6,4,1,12,4,1,5,True,True,True,True,True
2024-06-14,11,6,5,0,11,6,0,6,11,0,0,0,17,2,10,11,0,0,0,0,0,0,0,4,1,6,0,0,6,4,1,12,4,1,5,True,True,True,True,True
2024-06-15,6,4,2,0,6,4,0,4,6,0,0,0,10,2,6,6,0,0,0,0,0,0,0,1,1,4,0,0,4,1,1,8,1,1,4,True,True,True,True,True
2024-06-16,7,4,3,0,7,4,0,4,7,0,0,0,11,2,6,7,1,0,1,0,1,0,0,1,1,5,0,0,4,1,1,9,1,1,4,True,True,True,True,True
2024-06-17,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,2,0,2,0,2,0,0,1,1,6,0,0,3,1,1,9,1,1,5,True,True,True,True,True
2024-06-18,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,3,1,1,9,1,1,5,True,True,True,True,True
2024-06-19,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,1,0,1,0,1,0,0,1,1,6,0,0,3,1,1,9,1,1,5,True,True,True,True,True
2024-06-20,9,3,6,0,9,3,0,3,9,0,0,0,12,2,8,9,1,0,1,0,1,0,0,2,1,6,0,0,3,2,1,9,2,1,5,True,True,True,True,True
2024-06-21,9,3,6,0,9,3,0,3,9,0,0,0,12,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,3,2,1,9,2,1,5,True,True,True,True,True
2024-06-22,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,3,1,1,9,1,1,5,True,True,True,True,True
2024-06-23,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,0,0,0,0,0,0,0,1,1,4,0,0,3,1,1,7,1,1,4,True,True,True,True,True
2024-06-24,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,1,1,3,0,0,3,1,1,6,1,1,3,True,True,True,True,True
2024-06-25,6,4,2,0,6,4,0,4,6,0,0,0,10,2,6,6,1,1,0,0,1,1,1,1,1,4,0,0,4,1,1,8,1,1,4,True,True,True,True,True
2024-06-26,9,6,3,0,9,6,0,6,9,0,0,0,15,2,8,9,3,2,1,0,3,2,2,1,2,6,0,0,6,1,2,12,1,2,5,True,True,True,True,True
2024-06-27,10,6,4,0,10,6,0,6,10,0,0,0,16,2,9,10,1,0,1,0,1,0,0,2,2,6,0,0,6,2,2,12,2,2,5,True,True,True,True,True
2024-06-28,9,6,3,0,9,6,0,6,9,0,0,0,15,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,6,2,1,12,2,1,5,True,True,True,True,True
2024-06-29,9,6,3,0,9,6,0,6,9,0,0,0,15,2,8,9,0,0,0,0,0,0,0,2,1,6,0,0,6,2,1,12,2,1,5,True,True,True,True,True
2024-06-30,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,6,1,1,12,1,1,5,True,True,True,True,True
2024-07-01,7,6,1,0,7,6,0,6,7,0,0,0,13,2,6,7,7,6,1,0,7,6,6,0,1,6,0,0,6,0,1,12,0,1,5,True,True,True,True,True
2024-07-02,4,3,1,0,4,3,0,3,4,0,0,0,7,2,4,4,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,6,0,1,3,True,True,True,True,True
2024-07-03,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,2,0,2,0,2,0,0,2,1,3,0,0,3,2,1,6,2,1,3,True,True,True,True,True
2024-07-04,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,1,0,1,0,1,0,0,2,1,4,0,0,3,2,1,7,2,1,4,True,True,True,True,True
2024-07-05,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,0,0,0,0,0,0,0,2,1,4,0,0,3,2,1,7,2,1,4,True,True,True,True,True
2024-07-06,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,0,0,0,0,0,0,0,2,1,4,0,0,3,2,1,7,2,1,4,True,True,True,True,True
2024-07-07,7,3,4,0,7,3,0,3,7,0,0,0,10,2,6,7,2,0,2,0,2,0,0,0,1,6,0,0,3,0,1,9,0,1,5,True,True,True,True,True
2024-07-08,10,6,4,0,10,6,0,6,10,0,0,0,16,2,6,7,3,3,0,0,3,3,3,0,1,9,0,0,6,0,1,15,0,1,5,True,True,True,True,True
2024-07-09,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-10,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-11,10,6,4,0,10,6,0,6,10,0,0,0,16,2,9,10,4,0,4,0,4,0,0,3,1,6,0,0,6,3,1,12,3,1,5,True,True,True,True,True
2024-07-12,10,6,4,0,10,6,0,6,10,0,0,0,16,2,9,10,0,0,0,0,0,0,0,3,1,6,0,0,6,3,1,12,3,1,5,True,True,True,True,True
2024-07-13,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-14,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-15,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-16,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-17,7,6,1,0,7,6,0,6,7,0,0,0,13,2,6,7,1,0,1,0,1,0,0,1,0,6,0,0,6,1,0,12,1,0,5,True,True,True,True,True
2024-07-18,8,6,2,0,8,6,0,6,8,0,0,0,14,2,7,8,1,0,1,0,1,0,0,2,0,6,0,0,6,2,0,12,2,0,5,True,True,True,True,True
2024-07-19,7,6,1,0,7,6,0,6,7,0,0,0,13,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,6,1,0,12,1,0,5,True,True,True,True,True
2024-07-20,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-21,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-22,5,4,1,0,5,4,0,4,5,0,0,0,9,2,4,5,1,0,1,0,1,0,0,0,0,5,0,0,4,0,0,9,0,0,4,True,True,True,True,True
2024-07-23,7,6,1,0,7,6,0,6,7,0,0,0,13,2,5,6,2,2,0,0,2,2,2,0,0,7,0,0,6,0,0,13,0,0,5,True,True,True,True,True
2024-07-24,6,6,0,0,6,6,0,6,6,0,0,0,12,2,5,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,5,True,True,True,True,True
2024-07-25,10,6,4,0,10,6,0,6,10,1,1,0,16,2,9,10,4,0,4,0,4,0,0,3,1,6,0,0,6,3,1,12,3,1,5,True,True,True,True,True
2024-07-26,9,4,5,0,9,4,0,4,9,1,1,0,13,2,9,9,1,0,1,0,1,0,0,4,1,4,0,0,4,4,1,8,4,1,4,True,True,True,True,True
2024-07-27,6,4,2,0,6,4,0,4,6,0,0,0,10,2,6,6,0,0,0,0,0,0,0,2,0,4,0,0,4,2,0,8,2,0,4,True,True,True,True,True
2024-07-28,5,4,1,0,5,4,0,4,5,0,0,0,9,2,5,5,0,0,0,0,0,0,0,1,0,4,0,0,4,1,0,8,1,0,4,True,True,True,True,True
2024-07-29,4,3,1,0,4,3,0,3,4,0,0,0,7,2,4,4,0,0,0,0,0,0,0,1,0,3,0,0,3,1,0,6,1,0,3,True,True,True,True,True
2024-07-30,6,3,3,0,6,3,0,3,6,0,0,0,9,2,5,6,2,0,2,0,2,0,0,1,2,3,0,0,3,1,2,6,1,1,3,True,True,True,True,True
2024-07-31,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,2,0,2,0,2,0,0,1,3,4,0,0,3,1,3,7,1,2,4,True,True,True,True,True
2024-08-01,9,3,6,0,9,3,0,3,9,0,0,0,12,2,8,9,1,0,1,0,1,0,0,2,3,4,0,0,3,2,3,7,2,2,4,True,True,True,True,True
2024-08-02,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,2,0,3,0,0,3,2,0,6,2,0,3,True,True,True,True,True
2024-08-03,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,1,0,1,0,1,0,0,1,0,4,0,0,3,1,0,7,1,0,4,True,True,True,True,True
2024-08-04,6,3,3,0,6,3,0,3,6,0,0,0,9,2,5,6,1,0,1,0,1,0,0,1,0,5,0,0,3,1,0,8,1,0,4,True,True,True,True,True
2024-08-05,6,3,3,0,6,3,0,3,6,0,0,0,9,2,5,6,0,0,0,0,0,0,0,1,0,5,0,0,3,1,0,8,1,0,4,True,True,True,True,True
2024-08-06,3,2,1,0,3,2,0,2,3,0,0,0,5,2,3,3,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,4,1,0,2,True,True,True,True,True
2024-08-07,7,2,5,0,7,2,0,2,7,0,0,0,9,2,7,7,4,0,4,0,4,0,0,3,0,4,0,0,2,3,0,6,3,0,4,True,True,True,True,True
2024-08-08,10,3,7,0,10,3,0,3,10,0,0,0,13,2,9,10,3,1,2,0,3,1,1,5,0,5,0,0,3,5,0,8,5,0,4,True,True,True,True,True
2024-08-09,9,3,6,0,9,3,0,3,9,0,0,0,12,2,8,9,2,0,2,0,2,0,0,3,0,6,0,0,3,3,0,9,3,0,5,True,True,True,True,True
2024-08-10,7,3,4,0,7,3,0,3,7,0,0,0,10,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,3,1,0,9,1,0,5,True,True,True,True,True
2024-08-11,7,3,4,0,7,3,0,3,7,0,0,0,10,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,3,1,0,9,1,0,5,True,True,True,True,True
2024-08-12,7,3,4,0,7,3,0,3,7,0,0,0,10,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,3,1,0,9,1,0,5,True,True,True,True,True
2024-08-13,10,3,7,0,10,3,0,3,10,0,0,0,13,2,9,10,3,0,3,0,3,0,0,1,3,6,0,0,3,1,3,9,1,3,5,True,True,True,True,True
2024-08-14,11,3,8,0,11,3,0,3,11,0,0,0,14,2,10,11,1,0,1,0,1,0,0,2,3,6,0,0,3,2,3,9,2,3,5,True,True,True,True,True
2024-08-15,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,1,0,1,0,1,0,0,2,0,6,0,0,3,2,0,9,2,0,5,True,True,True,True,True
2024-08-16,8,3,5,0,8,3,0,3,8,0,0,0,11,2,7,8,1,0,1,0,1,0,0,1,1,6,0,0,3,1,1,9,1,1,5,True,True,True,True,True
2024-08-17,10,6,4,0,10,6,0,6,10,0,0,0,16,2,7,8,3,3,0,0,3,3,3,1,1,8,0,0,6,1,1,14,1,1,5,True,True,True,True,True
2024-08-18,7,6,1,0,7,6,0,6,7,0,0,0,13,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,6,1,0,12,1,0,5,True,True,True,True,True
2024-08-19,7,6,1,0,7,6,0,6,7,0,0,0,13,2,6,7,0,0,0,0,0,0,0,1,0,6,0,0,6,1,0,12,1,0,5,True,True,True,True,True
2024-08-20,4,3,1,0,4,3,0,3,4,0,0,0,7,2,4,4,0,0,0,0,0,0,0,1,0,3,0,0,3,1,0,6,1,0,3,True,True,True,True,True
2024-08-21,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,2,0,2,0,2,0,0,1,1,4,0,0,3,1,1,7,1,1,4,True,True,True,True,True
2024-08-22,8,3,5,0,8,3,0,3,8,0,0,0,11,2,8,8,3,1,2,0,3,1,1,1,3,4,0,0,3,1,3,7,1,3,4,True,True,True,True,True
2024-08-23,8,3,5,0,8,3,0,3,8,0,0,0,11,2,8,8,0,0,0,0,0,0,0,1,3,4,0,0,3,1,3,7,1,3,4,True,True,True,True,True
2024-08-24,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,1,0,1,0,1,0,0,1,2,4,0,0,3,1,2,7,1,2,4,True,True,True,True,True
2024-08-25,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,0,0,0,0,0,0,0,1,2,4,0,0,3,1,2,7,1,2,4,True,True,True,True,True
2024-08-26,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,0,0,0,0,0,0,0,1,2,3,0,0,3,1,2,6,1,2,3,True,True,True,True,True
2024-08-27,5,2,3,0,5,2,0,2,5,0,0,0,7,2,4,5,1,0,1,0,1,0,0,0,3,2,0,0,2,0,3,4,0,2,2,True,True,True,True,True
2024-08-28,5,2,3,0,5,2,0,2,5,0,0,0,7,2,5,5,1,0,1,0,1,0,0,1,2,2,0,0,2,1,2,4,1,2,2,True,True,True,True,True
2024-08-29,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,2,1,1,0,2,1,1,2,2,3,0,0,3,2,2,6,2,2,3,True,True,True,True,True
2024-08-30,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,0,0,0,0,0,0,0,1,2,3,0,0,3,1,2,6,1,2,3,True,True,True,True,True
2024-08-31,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,0,2,3,0,0,3,0,2,6,0,2,3,True,True,True,True,True
2024-09-01,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,0,2,3,0,0,3,0,2,6,0,2,3,True,True,True,True,True
2024-09-02,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,0,2,3,0,0,3,0,2,6,0,2,3,True,True,True,True,True
2024-09-03,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,0,2,3,0,0,3,0,2,6,0,2,3,True,True,True,True,True
2024-09-04,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,1,0,1,0,1,0,0,0,1,4,0,0,3,0,1,7,0,1,4,True,True,True,True,True
2024-09-05,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,1,0,1,0,1,0,0,1,1,4,0,0,3,1,1,7,1,1,4,True,True,True,True,True
2024-09-06,5,3,2,0,5,3,0,3,5,0,0,0,8,2,5,5,0,0,0,0,0,0,0,1,1,3,0,0,3,1,1,6,1,1,3,True,True,True,True,True
2024-09-07,5,4,1,0,5,4,0,4,5,0,0,0,9,2,5,5,1,1,0,0,1,1,1,0,1,4,0,0,4,0,1,8,0,1,4,True,True,True,True,True
2024-09-08,6,4,2,0,6,4,0,4,6,0,0,0,10,2,5,6,1,0,1,0,1,0,0,0,1,5,0,0,4,0,1,9,0,1,4,True,True,True,True,True
2024-09-09,7,4,3,0,7,4,0,4,7,0,0,0,11,2,6,7,1,0,1,0,1,0,0,0,1,6,0,0,4,0,1,10,0,1,5,True,True,True,True,True
2024-09-10,7,3,4,0,7,3,0,3,7,0,0,0,10,2,7,7,2,0,2,0,2,0,0,1,1,5,0,0,3,1,1,8,1,1,5,True,True,True,True,True
2024-09-11,6,3,3,0,6,3,0,3,6,0,0,0,9,2,6,6,0,0,0,0,0,0,0,1,1,4,0,0,3,1,1,7,1,1,4,True,True,True,True,True
